id,fecha,hora,temp_out,hi_temp,low_temp,in_temp,in_hum_pct,out_hum_pct,rain,rain_rate,bar,wind_speed,hi_speed,hi_dir,wind_dir,temp_units,bar_units,wind_units,rain_units
6820,2026-07-01,12:15:00,16.0,17.0,16.0,21.0,56.0,79.0,0.4,3.6,769.6,3.2,14.5,NNE,ENE,C,mm,km/h,mm
6821,2026-07-01,12:30:00,14.0,16.0,14.0,21.0,57.0,86.0,0.8,18.4,769.3,3.2,16.1,NE,NNE,C,mm,km/h,mm
6822,2026-07-01,12:45:00,14.0,14.0,14.0,21.0,58.0,85.0,0.0,0.0,769.1,1.6,8.0,NE,NNE,C,mm,km/h,mm
6823,2026-07-01,13:00:00,14.0,14.0,14.0,21.0,58.0,85.0,0.0,0.0,769.0,0.0,3.2,SE,ENE,C,mm,km/h,mm
6824,2026-07-01,13:15:00,14.0,14.0,14.0,21.0,58.0,85.0,0.0,0.0,769.0,0.0,1.6,ESE,ESE,C,mm,km/h,mm
6825,2026-07-01,13:30:00,14.0,14.0,14.0,21.0,58.0,85.0,0.0,0.0,769.1,0.0,3.2,SSE,SSE,C,mm,km/h,mm
6826,2026-07-01,13:45:00,14.0,15.0,14.0,21.0,58.0,88.0,0.2,0.0,769.1,0.0,0.0,,,C,mm,km/h,mm
6827,2026-07-01,14:00:00,14.0,14.0,14.0,21.0,58.0,87.0,0.0,0.0,769.3,0.0,1.6,SSE,SSE,C,mm,km/h,mm
6828,2026-07-01,14:15:00,14.0,14.0,14.0,21.0,58.0,87.0,0.2,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6829,2026-07-01,14:30:00,14.0,14.0,14.0,20.0,58.0,88.0,0.0,0.0,769.4,0.0,0.0,,,C,mm,km/h,mm
6830,2026-07-01,14:45:00,14.0,14.0,14.0,20.0,58.0,89.0,0.0,0.0,769.4,0.0,4.8,SSE,SSE,C,mm,km/h,mm
6831,2026-07-01,15:00:00,14.0,14.0,14.0,20.0,58.0,90.0,0.0,0.0,769.5,0.0,0.0,,,C,mm,km/h,mm
6832,2026-07-01,15:15:00,14.0,14.0,14.0,20.0,58.0,89.0,0.0,0.0,769.5,0.0,0.0,,,C,mm,km/h,mm
6833,2026-07-01,15:30:00,13.0,14.0,13.0,20.0,58.0,90.0,0.0,0.0,769.6,0.0,0.0,,,C,mm,km/h,mm
6834,2026-07-01,15:45:00,13.0,13.0,13.0,20.0,58.0,90.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6835,2026-07-01,16:00:00,13.0,13.0,13.0,20.0,59.0,91.0,0.0,0.0,769.8,0.0,0.0,,,C,mm,km/h,mm
6836,2026-07-01,16:15:00,13.0,13.0,13.0,20.0,59.0,91.0,0.0,0.0,769.9,0.0,0.0,,,C,mm,km/h,mm
6837,2026-07-01,16:30:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,770.1,0.0,0.0,,,C,mm,km/h,mm
6838,2026-07-01,16:45:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,770.2,0.0,0.0,,,C,mm,km/h,mm
6839,2026-07-01,17:00:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,770.3,0.0,0.0,,,C,mm,km/h,mm
6840,2026-07-01,17:15:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,770.2,0.0,0.0,,,C,mm,km/h,mm
6841,2026-07-01,17:30:00,13.0,13.0,13.0,20.0,59.0,90.0,0.0,0.0,770.3,0.0,1.6,W,WSW,C,mm,km/h,mm
6842,2026-07-01,17:45:00,13.0,14.0,13.0,20.0,59.0,89.0,0.0,0.0,770.4,0.0,3.2,WNW,WNW,C,mm,km/h,mm
6843,2026-07-01,18:00:00,13.0,13.0,13.0,20.0,59.0,90.0,0.0,0.0,770.6,0.0,0.0,,,C,mm,km/h,mm
6844,2026-07-01,18:15:00,13.0,14.0,13.0,20.0,59.0,89.0,0.0,0.0,770.7,0.0,4.8,NW,WSW,C,mm,km/h,mm
6845,2026-07-01,18:30:00,13.0,14.0,13.0,20.0,59.0,90.0,0.0,0.0,770.7,1.6,8.0,NW,WSW,C,mm,km/h,mm
6846,2026-07-01,18:45:00,13.0,13.0,13.0,20.0,59.0,89.0,0.0,0.0,770.9,0.0,6.4,W,NW,C,mm,km/h,mm
6847,2026-07-01,19:00:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,770.8,0.0,4.8,WNW,ESE,C,mm,km/h,mm
6848,2026-07-01,19:15:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,770.6,0.0,4.8,W,NW,C,mm,km/h,mm
6849,2026-07-01,19:30:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,770.6,0.0,1.6,WNW,WNW,C,mm,km/h,mm
6850,2026-07-01,19:45:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,770.5,0.0,1.6,SSE,SSE,C,mm,km/h,mm
6851,2026-07-01,20:00:00,13.0,13.0,13.0,20.0,58.0,90.0,0.0,0.0,770.4,0.0,0.0,,,C,mm,km/h,mm
6852,2026-07-01,20:15:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,770.1,0.0,1.6,NNW,NNW,C,mm,km/h,mm
6853,2026-07-01,20:30:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,769.9,0.0,0.0,,,C,mm,km/h,mm
6854,2026-07-01,20:45:00,13.0,13.0,13.0,20.0,58.0,90.0,0.0,0.0,769.8,0.0,0.0,,,C,mm,km/h,mm
6855,2026-07-01,21:00:00,13.0,13.0,13.0,20.0,59.0,89.0,0.0,0.0,769.7,0.0,3.2,NNW,NNW,C,mm,km/h,mm
6856,2026-07-01,21:15:00,13.0,13.0,13.0,20.0,59.0,89.0,0.0,0.0,769.6,0.0,3.2,NW,NW,C,mm,km/h,mm
6857,2026-07-01,21:30:00,13.0,13.0,13.0,20.0,58.0,89.0,0.0,0.0,769.4,0.0,0.0,,,C,mm,km/h,mm
6858,2026-07-01,21:45:00,13.0,13.0,13.0,20.0,58.0,90.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6859,2026-07-01,22:00:00,13.0,13.0,13.0,20.0,59.0,91.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6860,2026-07-01,22:15:00,13.0,13.0,13.0,20.0,59.0,91.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6861,2026-07-01,22:30:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6862,2026-07-01,22:45:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.4,0.0,0.0,,,C,mm,km/h,mm
6863,2026-07-01,23:00:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.4,0.0,0.0,,,C,mm,km/h,mm
6864,2026-07-01,23:15:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6865,2026-07-01,23:30:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6866,2026-07-01,23:45:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.5,0.0,0.0,,,C,mm,km/h,mm
6867,2026-07-02,00:15:00,13.0,13.0,13.0,20.0,59.0,92.0,0.0,0.0,769.5,0.0,0.0,,,C,mm,km/h,mm
6868,2026-07-02,00:30:00,13.0,13.0,13.0,20.0,59.0,92.0,0.2,0.0,769.5,0.0,0.0,,,C,mm,km/h,mm
6869,2026-07-02,00:45:00,13.0,13.0,13.0,20.0,59.0,93.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6870,2026-07-02,01:00:00,13.0,13.0,13.0,20.0,59.0,93.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6871,2026-07-02,01:15:00,13.0,13.0,13.0,20.0,59.0,93.0,0.0,0.0,769.6,0.0,0.0,,,C,mm,km/h,mm
6872,2026-07-02,01:30:00,13.0,13.0,13.0,20.0,59.0,93.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6873,2026-07-02,01:45:00,13.0,13.0,13.0,20.0,59.0,93.0,0.0,0.0,769.8,0.0,3.2,NW,NW,C,mm,km/h,mm
6874,2026-07-02,02:00:00,13.0,13.0,13.0,20.0,60.0,92.0,0.0,0.0,769.8,0.0,3.2,NNW,NNW,C,mm,km/h,mm
6875,2026-07-02,02:15:00,13.0,13.0,13.0,20.0,60.0,92.0,0.0,0.0,769.8,0.0,3.2,NNW,NNW,C,mm,km/h,mm
6876,2026-07-02,02:30:00,13.0,13.0,13.0,20.0,60.0,92.0,0.0,0.0,770.0,0.0,0.0,,,C,mm,km/h,mm
6877,2026-07-02,02:45:00,13.0,13.0,13.0,20.0,61.0,92.0,0.0,0.0,770.2,0.0,1.6,SSW,SSW,C,mm,km/h,mm
6878,2026-07-02,03:00:00,14.0,14.0,13.0,20.0,60.0,91.0,0.0,0.0,770.3,0.0,1.6,SE,SE,C,mm,km/h,mm
6879,2026-07-02,03:15:00,14.0,14.0,14.0,20.0,60.0,90.0,0.0,0.0,770.4,0.0,4.8,WNW,SW,C,mm,km/h,mm
6880,2026-07-02,03:30:00,14.0,14.0,14.0,20.0,60.0,90.0,0.0,0.0,770.5,0.0,0.0,,,C,mm,km/h,mm
6881,2026-07-02,03:45:00,14.0,14.0,14.0,20.0,59.0,89.0,0.0,0.0,770.7,0.0,1.6,ESE,ESE,C,mm,km/h,mm
6882,2026-07-02,04:00:00,14.0,15.0,14.0,20.0,59.0,88.0,0.0,0.0,771.0,0.0,1.6,NE,NE,C,mm,km/h,mm
6883,2026-07-02,04:15:00,15.0,15.0,14.0,20.0,59.0,86.0,0.0,0.0,771.0,0.0,3.2,NNE,NNE,C,mm,km/h,mm
6884,2026-07-02,04:30:00,15.0,15.0,15.0,20.0,59.0,85.0,0.0,0.0,771.2,0.0,0.0,,,C,mm,km/h,mm
6885,2026-07-02,04:45:00,15.0,15.0,15.0,20.0,59.0,84.0,0.0,0.0,771.3,0.0,0.0,,,C,mm,km/h,mm
6886,2026-07-02,05:00:00,16.0,16.0,15.0,20.0,59.0,84.0,0.0,0.0,771.3,0.0,1.6,NE,NE,C,mm,km/h,mm
6887,2026-07-02,05:15:00,16.0,16.0,16.0,20.0,59.0,82.0,0.0,0.0,771.3,0.0,1.6,SSE,ESE,C,mm,km/h,mm
6888,2026-07-02,05:30:00,17.0,17.0,16.0,20.0,59.0,76.0,0.0,0.0,771.3,0.0,1.6,SSE,SSE,C,mm,km/h,mm
6889,2026-07-02,05:45:00,18.0,18.0,17.0,20.0,59.0,73.0,0.0,0.0,771.3,0.0,3.2,ENE,ENE,C,mm,km/h,mm
6890,2026-07-02,06:00:00,19.0,19.0,18.0,20.0,59.0,71.0,0.0,0.0,771.4,0.0,3.2,SSE,SE,C,mm,km/h,mm
6891,2026-07-02,06:15:00,19.0,19.0,19.0,20.0,59.0,70.0,0.0,0.0,771.3,0.0,1.6,NE,ENE,C,mm,km/h,mm
6892,2026-07-02,06:30:00,19.0,19.0,18.0,20.0,59.0,70.0,0.0,0.0,771.3,1.6,6.4,NW,NW,C,mm,km/h,mm
6893,2026-07-02,06:45:00,19.0,19.0,19.0,20.0,59.0,68.0,0.0,0.0,771.1,0.0,3.2,SE,SE,C,mm,km/h,mm
6894,2026-07-02,07:00:00,19.0,19.0,19.0,20.0,59.0,67.0,0.0,0.0,771.0,0.0,3.2,WNW,SE,C,mm,km/h,mm
6895,2026-07-02,07:15:00,19.0,20.0,19.0,20.0,59.0,66.0,0.0,0.0,770.9,0.0,3.2,ESE,ESE,C,mm,km/h,mm
6896,2026-07-02,07:30:00,20.0,20.0,19.0,20.0,59.0,67.0,0.0,0.0,770.7,0.0,4.8,SE,SSE,C,mm,km/h,mm
6897,2026-07-02,07:45:00,21.0,21.0,20.0,20.0,59.0,63.0,0.0,0.0,770.5,0.0,6.4,SE,SE,C,mm,km/h,mm
6898,2026-07-02,08:00:00,22.0,22.0,21.0,20.0,59.0,59.0,0.0,0.0,770.4,1.6,8.0,NW,NNW,C,mm,km/h,mm
6899,2026-07-02,08:15:00,23.0,23.0,22.0,20.0,59.0,56.0,0.0,0.0,770.2,0.0,4.8,S,SW,C,mm,km/h,mm
6900,2026-07-02,08:30:00,22.0,23.0,22.0,21.0,59.0,54.0,0.0,0.0,770.1,1.6,6.4,S,SW,C,mm,km/h,mm
6901,2026-07-02,08:45:00,22.0,23.0,22.0,21.0,58.0,55.0,0.0,0.0,769.8,1.6,4.8,SSE,SE,C,mm,km/h,mm
6902,2026-07-02,09:00:00,22.0,23.0,22.0,21.0,58.0,54.0,0.0,0.0,769.7,1.6,6.4,SSE,N,C,mm,km/h,mm
6903,2026-07-02,09:15:00,22.0,22.0,22.0,21.0,58.0,54.0,0.0,0.0,769.7,0.0,3.2,SSE,SE,C,mm,km/h,mm
6904,2026-07-02,09:30:00,23.0,23.0,22.0,21.0,58.0,52.0,0.0,0.0,769.6,0.0,4.8,SE,SSE,C,mm,km/h,mm
6905,2026-07-02,09:45:00,22.0,23.0,22.0,21.0,58.0,55.0,0.0,0.0,769.6,1.6,8.0,SSE,SSE,C,mm,km/h,mm
6906,2026-07-02,10:00:00,21.0,22.0,21.0,21.0,58.0,57.0,0.0,0.0,769.5,3.2,14.5,SSE,SSE,C,mm,km/h,mm
6907,2026-07-02,10:15:00,20.0,21.0,20.0,21.0,57.0,55.0,0.0,0.0,769.3,3.2,8.0,SSE,SE,C,mm,km/h,mm
6908,2026-07-02,10:30:00,20.0,20.0,20.0,21.0,57.0,58.0,0.0,0.0,769.4,1.6,6.4,SSE,SSE,C,mm,km/h,mm
6909,2026-07-02,10:45:00,20.0,20.0,20.0,21.0,57.0,61.0,0.0,0.0,769.3,1.6,12.9,SSE,SSE,C,mm,km/h,mm
6910,2026-07-02,11:00:00,20.0,20.0,20.0,21.0,56.0,62.0,0.0,0.0,769.2,1.6,8.0,NW,WNW,C,mm,km/h,mm
6911,2026-07-02,11:15:00,20.0,20.0,20.0,21.0,56.0,64.0,0.0,0.0,769.2,3.2,8.0,NW,NW,C,mm,km/h,mm
6912,2026-07-02,11:30:00,19.0,20.0,19.0,21.0,56.0,68.0,0.0,0.0,769.4,0.0,6.4,WNW,WSW,C,mm,km/h,mm
6913,2026-07-02,11:45:00,19.0,19.0,19.0,21.0,56.0,62.0,0.0,0.0,769.2,0.0,3.2,SE,SE,C,mm,km/h,mm
6914,2026-07-02,12:00:00,20.0,20.0,19.0,21.0,56.0,61.0,0.0,0.0,769.0,0.0,6.4,NW,NW,C,mm,km/h,mm
6915,2026-07-02,12:15:00,21.0,21.0,20.0,21.0,56.0,63.0,0.0,0.0,768.9,0.0,1.6,NE,NNW,C,mm,km/h,mm
6916,2026-07-02,12:30:00,20.0,21.0,20.0,21.0,56.0,60.0,0.0,0.0,768.7,0.0,1.6,NE,NE,C,mm,km/h,mm
6917,2026-07-02,12:45:00,20.0,20.0,20.0,21.0,57.0,61.0,0.0,0.0,768.6,0.0,0.0,,,C,mm,km/h,mm
6918,2026-07-02,13:00:00,20.0,20.0,20.0,21.0,57.0,63.0,0.0,0.0,768.6,0.0,0.0,,,C,mm,km/h,mm
6919,2026-07-02,13:15:00,19.0,20.0,19.0,21.0,57.0,66.0,0.0,0.0,768.6,0.0,0.0,,,C,mm,km/h,mm
6920,2026-07-02,13:30:00,19.0,19.0,19.0,21.0,57.0,66.0,0.0,0.0,768.6,0.0,4.8,NNW,NW,C,mm,km/h,mm
6921,2026-07-02,13:45:00,19.0,19.0,19.0,21.0,57.0,65.0,0.0,0.0,768.7,0.0,0.0,,,C,mm,km/h,mm
6922,2026-07-02,14:00:00,19.0,19.0,19.0,21.0,57.0,64.0,0.0,0.0,768.7,0.0,0.0,,,C,mm,km/h,mm
6923,2026-07-02,14:15:00,19.0,19.0,19.0,21.0,57.0,66.0,0.0,0.0,768.8,0.0,0.0,,,C,mm,km/h,mm
6924,2026-07-02,14:30:00,18.0,19.0,18.0,21.0,57.0,72.0,0.0,0.0,768.9,0.0,0.0,,,C,mm,km/h,mm
6925,2026-07-02,14:45:00,18.0,18.0,18.0,21.0,57.0,75.0,0.0,0.0,769.2,0.0,0.0,,,C,mm,km/h,mm
6926,2026-07-02,15:00:00,18.0,18.0,18.0,21.0,57.0,77.0,0.0,0.0,769.3,0.0,0.0,,,C,mm,km/h,mm
6927,2026-07-02,15:15:00,18.0,18.0,18.0,21.0,57.0,78.0,0.0,0.0,769.5,0.0,1.6,SW,NNE,C,mm,km/h,mm
6928,2026-07-02,15:30:00,17.0,18.0,17.0,21.0,58.0,77.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6929,2026-07-02,15:45:00,17.0,17.0,17.0,21.0,58.0,78.0,0.0,0.0,769.7,0.0,0.0,,,C,mm,km/h,mm
6930,2026-07-02,16:00:00,17.0,17.0,17.0,20.0,58.0,79.0,0.0,0.0,770.0,0.0,1.6,E,NE,C,mm,km/h,mm
6931,2026-07-02,16:15:00,17.0,17.0,17.0,20.0,58.0,80.0,0.0,0.0,770.2,0.0,0.0,,,C,mm,km/h,mm
6932,2026-07-02,16:30:00,17.0,17.0,17.0,20.0,58.0,79.0,0.0,0.0,770.3,0.0,3.2,NE,NE,C,mm,km/h,mm
6933,2026-07-02,16:45:00,17.0,17.0,17.0,20.0,58.0,78.0,0.0,0.0,770.4,0.0,1.6,NE,NE,C,mm,km/h,mm
6934,2026-07-02,17:00:00,17.0,17.0,17.0,20.0,58.0,78.0,0.0,0.0,770.5,0.0,4.8,NNE,NNE,C,mm,km/h,mm
6935,2026-07-02,17:15:00,17.0,17.0,17.0,20.0,58.0,77.0,0.0,0.0,770.6,0.0,6.4,NE,ESE,C,mm,km/h,mm
6936,2026-07-02,17:30:00,17.0,17.0,17.0,20.0,58.0,77.0,0.0,0.0,770.8,0.0,9.7,NNE,E,C,mm,km/h,mm
6937,2026-07-02,17:45:00,17.0,17.0,17.0,20.0,58.0,77.0,0.0,0.0,770.9,0.0,4.8,NNE,N,C,mm,km/h,mm
6938,2026-07-02,18:00:00,17.0,17.0,17.0,20.0,58.0,78.0,0.0,0.0,771.2,0.0,1.6,NNE,NNE,C,mm,km/h,mm
6939,2026-07-02,18:15:00,17.0,17.0,17.0,20.0,58.0,79.0,0.0,0.0,771.6,0.0,1.6,ENE,ENE,C,mm,km/h,mm
6940,2026-07-02,18:30:00,16.0,17.0,16.0,20.0,58.0,80.0,0.0,0.0,771.5,0.0,0.0,,,C,mm,km/h,mm
6941,2026-07-02,18:45:00,16.0,16.0,16.0,20.0,58.0,81.0,0.0,0.0,771.3,0.0,0.0,,,C,mm,km/h,mm
6942,2026-07-02,19:00:00,16.0,16.0,16.0,20.0,59.0,81.0,0.0,0.0,771.3,0.0,0.0,,,C,mm,km/h,mm
6943,2026-07-02,19:15:00,16.0,16.0,16.0,20.0,59.0,82.0,0.0,0.0,771.4,0.0,1.6,E,E,C,mm,km/h,mm
6944,2026-07-02,19:30:00,16.0,16.0,16.0,20.0,59.0,82.0,0.0,0.0,771.3,0.0,3.2,SE,W,C,mm,km/h,mm
6945,2026-07-02,19:45:00,16.0,16.0,16.0,20.0,59.0,82.0,0.0,0.0,771.5,0.0,4.8,NW,NW,C,mm,km/h,mm
6946,2026-07-02,20:00:00,16.0,16.0,16.0,20.0,59.0,83.0,0.0,0.0,771.6,0.0,4.8,WNW,NW,C,mm,km/h,mm
6947,2026-07-02,20:15:00,16.0,16.0,16.0,20.0,59.0,83.0,0.0,0.0,771.4,0.0,4.8,W,NW,C,mm,km/h,mm
6948,2026-07-02,20:30:00,16.0,16.0,16.0,20.0,59.0,84.0,0.0,0.0,771.3,0.0,8.0,WNW,NE,C,mm,km/h,mm
6949,2026-07-02,20:45:00,16.0,16.0,16.0,20.0,59.0,84.0,0.0,0.0,771.2,0.0,6.4,ESE,WNW,C,mm,km/h,mm
6950,2026-07-02,21:00:00,16.0,16.0,16.0,20.0,59.0,84.0,0.0,0.0,771.0,0.0,4.8,WNW,NW,C,mm,km/h,mm
