id,fecha,hora,presion_hpa,variacion_hpa,tendencia
6825,2026-07-01,13:30:00,769.1,0.1,Creciente
6826,2026-07-01,13:45:00,769.1,0.0,Estable
6827,2026-07-01,14:00:00,769.3,0.2,Creciente
6828,2026-07-01,14:15:00,769.3,0.0,Estable
6829,2026-07-01,14:30:00,769.4,0.1,Creciente
6830,2026-07-01,14:45:00,769.4,0.0,Estable
6831,2026-07-01,15:00:00,769.5,0.1,Creciente
6832,2026-07-01,15:15:00,769.5,0.0,Estable
6833,2026-07-01,15:30:00,769.6,0.1,Creciente
6834,2026-07-01,15:45:00,769.7,0.1,Creciente
6835,2026-07-01,16:00:00,769.8,0.1,Creciente
6836,2026-07-01,16:15:00,769.9,0.1,Creciente
6837,2026-07-01,16:30:00,770.1,0.2,Creciente
6838,2026-07-01,16:45:00,770.2,0.1,Creciente
6839,2026-07-01,17:00:00,770.3,0.1,Creciente
6840,2026-07-01,17:15:00,770.2,-0.1,Descendente
6841,2026-07-01,17:30:00,770.3,0.1,Creciente
6842,2026-07-01,17:45:00,770.4,0.1,Creciente
6843,2026-07-01,18:00:00,770.6,0.2,Creciente
6844,2026-07-01,18:15:00,770.7,0.1,Creciente
6845,2026-07-01,18:30:00,770.7,0.0,Estable
6846,2026-07-01,18:45:00,770.9,0.2,Creciente
6847,2026-07-01,19:00:00,770.8,-0.1,Descendente
6848,2026-07-01,19:15:00,770.6,-0.2,Descendente
6849,2026-07-01,19:30:00,770.6,0.0,Estable
6850,2026-07-01,19:45:00,770.5,-0.1,Descendente
6851,2026-07-01,20:00:00,770.4,-0.1,Descendente
6852,2026-07-01,20:15:00,770.1,-0.3,Descendente
6853,2026-07-01,20:30:00,769.9,-0.2,Descendente
6854,2026-07-01,20:45:00,769.8,-0.1,Descendente
6855,2026-07-01,21:00:00,769.7,-0.1,Descendente
6856,2026-07-01,21:15:00,769.6,-0.1,Descendente
6857,2026-07-01,21:30:00,769.4,-0.2,Descendente
6858,2026-07-01,21:45:00,769.3,-0.1,Descendente
6859,2026-07-01,22:00:00,769.3,0.0,Estable
6860,2026-07-01,22:15:00,769.3,0.0,Estable
6861,2026-07-01,22:30:00,769.3,0.0,Estable
6862,2026-07-01,22:45:00,769.4,0.1,Creciente
6863,2026-07-01,23:00:00,769.4,0.0,Estable
6864,2026-07-01,23:15:00,769.3,-0.1,Descendente
6865,2026-07-01,23:30:00,769.3,0.0,Estable
6866,2026-07-01,23:45:00,769.5,0.2,Creciente
6867,2026-07-02,00:15:00,769.5,0.0,Estable
6868,2026-07-02,00:30:00,769.5,0.0,Estable
6869,2026-07-02,00:45:00,769.7,0.2,Creciente
6870,2026-07-02,01:00:00,769.7,0.0,Estable
6871,2026-07-02,01:15:00,769.6,-0.1,Descendente
6872,2026-07-02,01:30:00,769.7,0.1,Creciente
6873,2026-07-02,01:45:00,769.8,0.1,Creciente
6874,2026-07-02,02:00:00,769.8,0.0,Estable
6875,2026-07-02,02:15:00,769.8,0.0,Estable
6876,2026-07-02,02:30:00,770.0,0.2,Creciente
6877,2026-07-02,02:45:00,770.2,0.2,Creciente
6878,2026-07-02,03:00:00,770.3,0.1,Creciente
6879,2026-07-02,03:15:00,770.4,0.1,Creciente
6880,2026-07-02,03:30:00,770.5,0.1,Creciente
6881,2026-07-02,03:45:00,770.7,0.2,Creciente
6882,2026-07-02,04:00:00,771.0,0.3,Creciente
6883,2026-07-02,04:15:00,771.0,0.0,Estable
6884,2026-07-02,04:30:00,771.2,0.2,Creciente
6885,2026-07-02,04:45:00,771.3,0.1,Creciente
6886,2026-07-02,05:00:00,771.3,0.0,Estable
6887,2026-07-02,05:15:00,771.3,0.0,Estable
6888,2026-07-02,05:30:00,771.3,0.0,Estable
6889,2026-07-02,05:45:00,771.3,0.0,Estable
6890,2026-07-02,06:00:00,771.4,0.1,Creciente
6891,2026-07-02,06:15:00,771.3,-0.1,Descendente
6892,2026-07-02,06:30:00,771.3,0.0,Estable
6893,2026-07-02,06:45:00,771.1,-0.2,Descendente
6894,2026-07-02,07:00:00,771.0,-0.1,Descendente
6895,2026-07-02,07:15:00,770.9,-0.1,Descendente
6896,2026-07-02,07:30:00,770.7,-0.2,Descendente
6897,2026-07-02,07:45:00,770.5,-0.2,Descendente
6898,2026-07-02,08:00:00,770.4,-0.1,Descendente
6899,2026-07-02,08:15:00,770.2,-0.2,Descendente
6900,2026-07-02,08:30:00,770.1,-0.1,Descendente
6901,2026-07-02,08:45:00,769.8,-0.3,Descendente
6902,2026-07-02,09:00:00,769.7,-0.1,Descendente
6903,2026-07-02,09:15:00,769.7,0.0,Estable
6904,2026-07-02,09:30:00,769.6,-0.1,Descendente
6905,2026-07-02,09:45:00,769.6,0.0,Estable
6906,2026-07-02,10:00:00,769.5,-0.1,Descendente
6907,2026-07-02,10:15:00,769.3,-0.2,Descendente
6908,2026-07-02,10:30:00,769.4,0.1,Creciente
6909,2026-07-02,10:45:00,769.3,-0.1,Descendente
6910,2026-07-02,11:00:00,769.2,-0.1,Descendente
6911,2026-07-02,11:15:00,769.2,0.0,Estable
6912,2026-07-02,11:30:00,769.4,0.2,Creciente
6913,2026-07-02,11:45:00,769.2,-0.2,Descendente
6914,2026-07-02,12:00:00,769.0,-0.2,Descendente
6915,2026-07-02,12:15:00,768.9,-0.1,Descendente
6916,2026-07-02,12:30:00,768.7,-0.2,Descendente
6917,2026-07-02,12:45:00,768.6,-0.1,Descendente
6918,2026-07-02,13:00:00,768.6,0.0,Estable
6919,2026-07-02,13:15:00,768.6,0.0,Estable
6920,2026-07-02,13:30:00,768.6,0.0,Estable
6921,2026-07-02,13:45:00,768.7,0.1,Creciente
6922,2026-07-02,14:00:00,768.7,0.0,Estable
6923,2026-07-02,14:15:00,768.8,0.1,Creciente
6924,2026-07-02,14:30:00,768.9,0.1,Creciente
6925,2026-07-02,14:45:00,769.2,0.3,Creciente
6926,2026-07-02,15:00:00,769.3,0.1,Creciente
6927,2026-07-02,15:15:00,769.5,0.2,Creciente
6928,2026-07-02,15:30:00,769.7,0.2,Creciente
6929,2026-07-02,15:45:00,769.7,0.0,Estable
6930,2026-07-02,16:00:00,770.0,0.3,Creciente
6931,2026-07-02,16:15:00,770.2,0.2,Creciente
6932,2026-07-02,16:30:00,770.3,0.1,Creciente
6933,2026-07-02,16:45:00,770.4,0.1,Creciente
6934,2026-07-02,17:00:00,770.5,0.1,Creciente
6935,2026-07-02,17:15:00,770.6,0.1,Creciente
6936,2026-07-02,17:30:00,770.8,0.2,Creciente
6937,2026-07-02,17:45:00,770.9,0.1,Creciente
6938,2026-07-02,18:00:00,771.2,0.3,Creciente
6939,2026-07-02,18:15:00,771.6,0.4,Creciente
6940,2026-07-02,18:30:00,771.5,-0.1,Descendente
6941,2026-07-02,18:45:00,771.3,-0.2,Descendente
6942,2026-07-02,19:00:00,771.3,0.0,Estable
6943,2026-07-02,19:15:00,771.4,0.1,Creciente
6944,2026-07-02,19:30:00,771.3,-0.1,Descendente
6945,2026-07-02,19:45:00,771.5,0.2,Creciente
6946,2026-07-02,20:00:00,771.6,0.1,Creciente
6947,2026-07-02,20:15:00,771.4,-0.2,Descendente
6948,2026-07-02,20:30:00,771.3,-0.1,Descendente
6949,2026-07-02,20:45:00,771.2,-0.1,Descendente
6950,2026-07-02,21:00:00,771.0,-0.2,Descendente
6951,2026-07-02,21:15:00,771.0,0.0,Estable
6952,2026-07-02,21:30:00,770.9,-0.1,Descendente
6953,2026-07-02,21:45:00,770.8,-0.1,Descendente
6954,2026-07-02,22:00:00,770.7,-0.1,Descendente
6955,2026-07-02,22:15:00,770.7,0.0,Estable
6956,2026-07-02,22:30:00,770.6,-0.1,Descendente
6957,2026-07-02,22:45:00,770.5,-0.1,Descendente
6958,2026-07-02,23:00:00,770.5,0.0,Estable
6959,2026-07-02,23:15:00,770.6,0.1,Creciente
6960,2026-07-02,23:30:00,770.5,-0.1,Descendente
6961,2026-07-02,23:45:00,770.6,0.1,Creciente
6962,2026-07-04,00:15:00,579.7,-190.9,Descendente
6963,2026-07-04,00:30:00,579.5,-0.2,Descendente
6964,2026-07-04,00:45:00,579.3,-0.2,Descendente
6965,2026-07-04,01:00:00,579.1,-0.2,Descendente
6966,2026-07-04,01:15:00,579.0,-0.1,Descendente
6967,2026-07-04,01:30:00,579.0,0.0,Estable
6968,2026-07-04,01:45:00,578.9,-0.1,Descendente
6969,2026-07-04,02:00:00,578.8,-0.1,Descendente
6970,2026-07-04,02:15:00,578.8,0.0,Estable
6971,2026-07-04,02:30:00,578.8,0.0,Estable
6972,2026-07-04,02:45:00,578.8,0.0,Estable
6973,2026-07-04,03:00:00,578.6,-0.2,Descendente
6974,2026-07-04,03:15:00,578.5,-0.1,Descendente
6975,2026-07-04,03:30:00,578.4,-0.1,Descendente
6976,2026-07-04,03:45:00,578.5,0.1,Creciente
6977,2026-07-04,04:00:00,578.5,0.0,Estable
6978,2026-07-04,04:15:00,578.6,0.1,Creciente
6979,2026-07-04,04:30:00,578.7,0.1,Creciente
6980,2026-07-04,04:45:00,578.8,0.1,Creciente
6981,2026-07-04,05:00:00,578.9,0.1,Creciente
6982,2026-07-04,05:15:00,578.9,0.0,Estable
6983,2026-07-04,05:30:00,578.9,0.0,Estable
6984,2026-07-04,05:45:00,578.8,-0.1,Descendente
6985,2026-07-04,06:00:00,579.0,0.2,Creciente
6986,2026-07-04,06:15:00,579.0,0.0,Estable
6987,2026-07-04,06:30:00,579.2,0.2,Creciente
6988,2026-07-04,06:45:00,579.4,0.2,Creciente
6989,2026-07-04,07:00:00,579.5,0.1,Creciente
6990,2026-07-04,07:15:00,579.8,0.3,Creciente
6991,2026-07-04,07:30:00,579.8,0.0,Estable
6992,2026-07-04,07:45:00,579.9,0.1,Creciente
6993,2026-07-04,08:00:00,580.0,0.1,Creciente
6994,2026-07-04,08:15:00,580.1,0.1,Creciente
6995,2026-07-04,08:30:00,580.1,0.0,Estable
6996,2026-07-04,08:45:00,580.1,0.0,Estable
6997,2026-07-04,09:00:00,580.2,0.1,Creciente
6998,2026-07-04,09:15:00,580.3,0.1,Creciente
6999,2026-07-04,09:30:00,580.3,0.0,Estable
7000,2026-07-04,09:45:00,580.2,-0.1,Descendente
7001,2026-07-04,10:00:00,580.1,-0.1,Descendente
7002,2026-07-04,10:15:00,580.2,0.1,Creciente
7003,2026-07-04,10:30:00,580.1,-0.1,Descendente
7004,2026-07-04,10:45:00,580.0,-0.1,Descendente
7005,2026-07-04,11:00:00,579.9,-0.1,Descendente
7006,2026-07-04,11:15:00,579.8,-0.1,Descendente
7007,2026-07-04,11:30:00,579.6,-0.2,Descendente
7008,2026-07-04,11:45:00,579.5,-0.1,Descendente
7009,2026-07-04,12:00:00,579.3,-0.2,Descendente
7010,2026-07-04,12:15:00,579.1,-0.2,Descendente
7011,2026-07-04,12:30:00,578.9,-0.2,Descendente
7012,2026-07-04,12:45:00,578.6,-0.3,Descendente
7013,2026-07-04,13:00:00,578.4,-0.2,Descendente
7014,2026-07-04,13:15:00,578.4,0.0,Estable
7015,2026-07-04,13:30:00,578.2,-0.2,Descendente
7016,2026-07-04,13:45:00,577.9,-0.3,Descendente
7017,2026-07-04,14:00:00,577.7,-0.2,Descendente
7018,2026-07-04,14:15:00,577.7,0.0,Estable
7019,2026-07-04,14:30:00,577.4,-0.3,Descendente
7020,2026-07-04,14:45:00,577.3,-0.1,Descendente
7021,2026-07-04,15:00:00,577.2,-0.1,Descendente
7022,2026-07-04,15:15:00,577.1,-0.1,Descendente
7023,2026-07-04,15:30:00,577.1,0.0,Estable
7024,2026-07-04,15:45:00,577.1,0.0,Estable
7025,2026-07-04,16:00:00,577.0,-0.1,Descendente
7026,2026-07-04,16:15:00,576.9,-0.1,Descendente
7027,2026-07-04,16:30:00,576.7,-0.2,Descendente
7028,2026-07-04,16:45:00,577.2,0.5,Creciente
7029,2026-07-04,17:00:00,577.2,0.0,Estable
7030,2026-07-04,17:15:00,577.3,0.1,Creciente
7031,2026-07-04,17:30:00,577.4,0.1,Creciente
7032,2026-07-04,17:45:00,577.8,0.4,Creciente
7033,2026-07-04,18:00:00,577.7,-0.1,Descendente
7034,2026-07-04,18:15:00,577.7,0.0,Estable
7035,2026-07-04,18:30:00,577.6,-0.1,Descendente
7036,2026-07-04,18:45:00,577.7,0.1,Creciente
7037,2026-07-04,19:00:00,577.8,0.1,Creciente
7038,2026-07-04,19:15:00,577.9,0.1,Creciente
7039,2026-07-04,19:30:00,577.9,0.0,Estable
7040,2026-07-04,19:45:00,577.8,-0.1,Descendente
7041,2026-07-04,20:00:00,577.8,0.0,Estable
7042,2026-07-04,20:15:00,578.0,0.2,Creciente
7043,2026-07-04,20:30:00,578.3,0.3,Creciente
7044,2026-07-04,20:45:00,578.4,0.1,Creciente
7045,2026-07-04,21:00:00,578.4,0.0,Estable
7046,2026-07-04,21:15:00,578.5,0.1,Creciente
7047,2026-07-04,21:30:00,578.7,0.2,Creciente
7048,2026-07-04,21:45:00,578.8,0.1,Creciente
7049,2026-07-04,22:00:00,578.9,0.1,Creciente
7050,2026-07-04,22:15:00,578.8,-0.1,Descendente
7051,2026-07-04,22:30:00,578.8,0.0,Estable
7052,2026-07-04,22:45:00,578.7,-0.1,Descendente
7053,2026-07-04,23:00:00,578.7,0.0,Estable
7054,2026-07-04,23:15:00,578.8,0.1,Creciente
7055,2026-07-04,23:30:00,579.0,0.2,Creciente
7056,2026-07-04,23:45:00,578.9,-0.1,Descendente
7057,2026-07-05,00:15:00,578.8,-0.1,Descendente
7058,2026-07-05,00:30:00,578.9,0.1,Creciente
7059,2026-07-05,00:45:00,578.9,0.0,Estable
7060,2026-07-05,01:00:00,578.8,-0.1,Descendente
7061,2026-07-05,01:15:00,578.8,0.0,Estable
7062,2026-07-05,01:30:00,578.7,-0.1,Descendente
7063,2026-07-05,01:45:00,578.8,0.1,Creciente
7064,2026-07-05,02:00:00,578.6,-0.2,Descendente
7065,2026-07-05,02:15:00,578.5,-0.1,Descendente
7066,2026-07-05,02:30:00,578.5,0.0,Estable
7067,2026-07-05,02:45:00,578.3,-0.2,Descendente
7068,2026-07-05,03:00:00,578.2,-0.1,Descendente
7069,2026-07-05,03:15:00,578.1,-0.1,Descendente
7070,2026-07-05,03:30:00,578.0,-0.1,Descendente
7071,2026-07-05,03:45:00,577.9,-0.1,Descendente
7072,2026-07-05,04:00:00,578.0,0.1,Creciente
7073,2026-07-05,04:15:00,577.9,-0.1,Descendente
7074,2026-07-05,04:30:00,578.0,0.1,Creciente
7075,2026-07-05,04:45:00,578.0,0.0,Estable
7076,2026-07-05,05:00:00,578.0,0.0,Estable
7077,2026-07-05,05:15:00,578.2,0.2,Creciente
7078,2026-07-05,05:30:00,578.2,0.0,Estable
7079,2026-07-05,05:45:00,578.3,0.1,Creciente
7080,2026-07-05,06:00:00,578.3,0.0,Estable
7081,2026-07-05,06:15:00,578.5,0.2,Creciente
7082,2026-07-05,06:30:00,578.7,0.2,Creciente
7083,2026-07-05,06:45:00,578.9,0.2,Creciente
7084,2026-07-05,07:00:00,579.1,0.2,Creciente
7085,2026-07-05,07:15:00,579.1,0.0,Estable
7086,2026-07-05,07:30:00,579.2,0.1,Creciente
7087,2026-07-05,07:45:00,579.2,0.0,Estable
7088,2026-07-05,08:00:00,579.4,0.2,Creciente
7089,2026-07-05,08:15:00,579.3,-0.1,Descendente
7090,2026-07-05,08:30:00,579.4,0.1,Creciente
7091,2026-07-05,08:45:00,579.5,0.1,Creciente
7092,2026-07-05,09:00:00,579.5,0.0,Estable
7093,2026-07-05,09:15:00,579.6,0.1,Creciente
7094,2026-07-05,09:30:00,579.5,-0.1,Descendente
7095,2026-07-05,09:45:00,579.5,0.0,Estable
7096,2026-07-05,10:00:00,579.5,0.0,Estable
7097,2026-07-05,10:15:00,579.4,-0.1,Descendente
7098,2026-07-05,10:30:00,579.2,-0.2,Descendente
7099,2026-07-05,10:45:00,579.1,-0.1,Descendente
7100,2026-07-05,11:00:00,579.0,-0.1,Descendente
7101,2026-07-05,11:15:00,578.8,-0.2,Descendente
7102,2026-07-05,11:30:00,578.8,0.0,Estable
7103,2026-07-05,11:45:00,578.6,-0.2,Descendente
7104,2026-07-05,12:00:00,578.5,-0.1,Descendente
7105,2026-07-05,12:15:00,578.3,-0.2,Descendente
7106,2026-07-05,12:30:00,578.0,-0.3,Descendente
7107,2026-07-05,12:45:00,577.7,-0.3,Descendente
7108,2026-07-05,13:00:00,577.6,-0.1,Descendente
7109,2026-07-05,13:15:00,577.5,-0.1,Descendente
7110,2026-07-05,13:30:00,577.3,-0.2,Descendente
7111,2026-07-05,13:45:00,577.1,-0.2,Descendente
7112,2026-07-05,14:00:00,577.0,-0.1,Descendente
7113,2026-07-05,14:15:00,576.8,-0.2,Descendente
7114,2026-07-05,14:30:00,576.6,-0.2,Descendente
7115,2026-07-05,14:45:00,576.5,-0.1,Descendente
7116,2026-07-05,15:00:00,576.5,0.0,Estable
7117,2026-07-05,15:15:00,576.7,0.2,Creciente
7118,2026-07-05,15:30:00,576.7,0.0,Estable
7119,2026-07-05,15:45:00,576.6,-0.1,Descendente
7120,2026-07-05,16:00:00,576.8,0.2,Creciente
7121,2026-07-05,16:15:00,577.3,0.5,Creciente
7122,2026-07-05,16:30:00,577.4,0.1,Creciente
7123,2026-07-05,16:45:00,577.5,0.1,Creciente
7124,2026-07-05,17:00:00,577.8,0.3,Creciente
7125,2026-07-05,17:15:00,577.6,-0.2,Descendente
7126,2026-07-05,17:30:00,577.5,-0.1,Descendente
7127,2026-07-05,17:45:00,577.8,0.3,Creciente
7128,2026-07-05,18:00:00,578.0,0.2,Creciente
7129,2026-07-05,18:15:00,578.1,0.1,Creciente
7130,2026-07-05,18:30:00,578.1,0.0,Estable
7131,2026-07-05,18:45:00,578.0,-0.1,Descendente
7132,2026-07-05,19:00:00,578.0,0.0,Estable
7133,2026-07-05,19:15:00,578.0,0.0,Estable
7134,2026-07-05,19:30:00,578.0,0.0,Estable
7135,2026-07-05,19:45:00,578.2,0.2,Creciente
7136,2026-07-05,20:00:00,578.2,0.0,Estable
7137,2026-07-05,20:15:00,578.2,0.0,Estable
7138,2026-07-05,20:30:00,578.0,-0.2,Descendente
7139,2026-07-05,20:45:00,578.2,0.2,Creciente
7140,2026-07-05,21:00:00,578.1,-0.1,Descendente
7141,2026-07-05,21:15:00,578.0,-0.1,Descendente
7142,2026-07-05,21:30:00,578.2,0.2,Creciente
7143,2026-07-05,21:45:00,578.4,0.2,Creciente
7144,2026-07-05,22:00:00,578.5,0.1,Creciente
7145,2026-07-05,22:15:00,578.7,0.2,Creciente
7146,2026-07-05,22:30:00,578.5,-0.2,Descendente
7147,2026-07-05,22:45:00,578.5,0.0,Estable
7148,2026-07-05,23:00:00,578.5,0.0,Estable
7149,2026-07-05,23:15:00,578.4,-0.1,Descendente
7150,2026-07-05,23:30:00,578.2,-0.2,Descendente
7151,2026-07-05,23:45:00,578.1,-0.1,Descendente
7152,2026-07-06,00:15:00,577.8,-0.3,Descendente
7153,2026-07-06,00:30:00,577.5,-0.3,Descendente
7154,2026-07-06,00:45:00,577.4,-0.1,Descendente
7155,2026-07-06,01:00:00,577.5,0.1,Creciente
7156,2026-07-06,01:15:00,577.5,0.0,Estable
7157,2026-07-06,01:30:00,577.6,0.1,Creciente
7158,2026-07-06,01:45:00,577.6,0.0,Estable
7159,2026-07-06,02:00:00,577.6,0.0,Estable
7160,2026-07-06,02:15:00,577.6,0.0,Estable
7161,2026-07-06,02:30:00,577.6,0.0,Estable
7162,2026-07-06,02:45:00,577.7,0.1,Creciente
7163,2026-07-06,03:00:00,577.6,-0.1,Descendente
7164,2026-07-06,03:15:00,577.7,0.1,Creciente
7165,2026-07-06,03:30:00,577.7,0.0,Estable
7166,2026-07-06,03:45:00,577.5,-0.2,Descendente
7167,2026-07-06,04:00:00,577.5,0.0,Estable
7168,2026-07-06,04:15:00,577.5,0.0,Estable
7169,2026-07-06,04:30:00,577.5,0.0,Estable
7170,2026-07-06,04:45:00,577.5,0.0,Estable
7171,2026-07-06,05:00:00,577.4,-0.1,Descendente
7172,2026-07-06,05:15:00,577.6,0.2,Creciente
7173,2026-07-06,05:30:00,577.7,0.1,Creciente
7174,2026-07-06,05:45:00,577.8,0.1,Creciente
7175,2026-07-06,06:00:00,577.7,-0.1,Descendente
7176,2026-07-06,06:15:00,577.8,0.1,Creciente
7177,2026-07-06,06:30:00,578.0,0.2,Creciente
7178,2026-07-06,06:45:00,578.0,0.0,Estable
7179,2026-07-06,07:00:00,578.1,0.1,Creciente
7180,2026-07-06,07:15:00,578.2,0.1,Creciente
7181,2026-07-06,07:30:00,578.4,0.2,Creciente
7182,2026-07-06,07:45:00,578.4,0.0,Estable
7183,2026-07-06,08:00:00,578.5,0.1,Creciente
7184,2026-07-06,08:15:00,578.7,0.2,Creciente
7185,2026-07-06,08:30:00,578.7,0.0,Estable
7186,2026-07-06,08:45:00,578.9,0.2,Creciente
7187,2026-07-06,09:00:00,579.0,0.1,Creciente
7188,2026-07-06,09:15:00,578.9,-0.1,Descendente
7189,2026-07-06,09:30:00,578.9,0.0,Estable
7190,2026-07-06,09:45:00,578.8,-0.1,Descendente
7191,2026-07-06,10:00:00,578.8,0.0,Estable
7192,2026-07-06,10:15:00,578.7,-0.1,Descendente
7193,2026-07-06,10:30:00,578.6,-0.1,Descendente
7194,2026-07-06,10:45:00,578.5,-0.1,Descendente
7195,2026-07-06,11:00:00,578.4,-0.1,Descendente
7196,2026-07-06,11:15:00,578.4,0.0,Estable
7197,2026-07-06,11:30:00,578.2,-0.2,Descendente
7198,2026-07-06,11:45:00,578.2,0.0,Estable
7199,2026-07-06,12:00:00,578.1,-0.1,Descendente
7200,2026-07-06,12:15:00,578.1,0.0,Estable
7201,2026-07-06,12:30:00,578.0,-0.1,Descendente
7202,2026-07-06,12:45:00,577.9,-0.1,Descendente
7203,2026-07-06,13:00:00,577.8,-0.1,Descendente
7204,2026-07-06,13:15:00,577.6,-0.2,Descendente
7205,2026-07-06,13:30:00,577.5,-0.1,Descendente
7206,2026-07-06,13:45:00,577.0,-0.5,Descendente
7207,2026-07-06,14:00:00,576.8,-0.2,Descendente
7208,2026-07-06,14:15:00,576.7,-0.1,Descendente
7209,2026-07-06,14:30:00,576.4,-0.3,Descendente
7210,2026-07-06,14:45:00,576.4,0.0,Estable
7211,2026-07-06,15:00:00,576.3,-0.1,Descendente
7212,2026-07-06,15:15:00,576.1,-0.2,Descendente
7213,2026-07-06,15:30:00,575.9,-0.2,Descendente
7214,2026-07-06,15:45:00,575.7,-0.2,Descendente
7215,2026-07-06,16:00:00,575.7,0.0,Estable
7216,2026-07-06,16:15:00,575.5,-0.2,Descendente
7217,2026-07-06,16:30:00,575.3,-0.2,Descendente
7218,2026-07-06,16:45:00,575.2,-0.1,Descendente
7219,2026-07-06,17:00:00,575.4,0.2,Creciente
7220,2026-07-06,17:15:00,575.2,-0.2,Descendente
7221,2026-07-06,17:30:00,575.5,0.3,Creciente
7222,2026-07-06,17:45:00,575.6,0.1,Creciente
7223,2026-07-06,18:00:00,575.8,0.2,Creciente
7224,2026-07-06,18:15:00,575.9,0.1,Creciente
7225,2026-07-06,18:30:00,576.2,0.3,Creciente
7226,2026-07-06,18:45:00,576.2,0.0,Estable
7227,2026-07-06,19:00:00,576.7,0.5,Creciente
7228,2026-07-06,19:15:00,576.7,0.0,Estable
7229,2026-07-06,19:30:00,576.6,-0.1,Descendente
7230,2026-07-06,19:45:00,576.7,0.1,Creciente
7231,2026-07-06,20:00:00,577.0,0.3,Creciente
7232,2026-07-06,20:15:00,577.4,0.4,Creciente
7233,2026-07-06,20:30:00,577.4,0.0,Estable
7234,2026-07-06,20:45:00,577.2,-0.2,Descendente
7235,2026-07-06,21:00:00,577.5,0.3,Creciente
7236,2026-07-06,21:15:00,577.7,0.2,Creciente
7237,2026-07-06,21:30:00,577.9,0.2,Creciente
7238,2026-07-06,21:45:00,578.0,0.1,Creciente
7239,2026-07-06,22:00:00,578.1,0.1,Creciente
7240,2026-07-06,22:15:00,578.2,0.1,Creciente
7241,2026-07-06,22:30:00,578.3,0.1,Creciente
7242,2026-07-06,22:45:00,578.4,0.1,Creciente
7243,2026-07-06,23:00:00,578.5,0.1,Creciente
7244,2026-07-06,23:15:00,578.5,0.0,Estable
7245,2026-07-06,23:30:00,578.5,0.0,Estable
7246,2026-07-06,23:45:00,578.6,0.1,Creciente
7247,2026-07-07,00:15:00,578.6,0.0,Estable
7248,2026-07-07,00:30:00,578.4,-0.2,Descendente
7249,2026-07-07,00:45:00,578.3,-0.1,Descendente
